Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,AEC STATION #2 (R),1171 US-11W,,Bean Station,TN,37708,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.343753,-83.270041,2023-10-23,253435,2023-10-23 00:59:17 UTC,,,,2023-02-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AEC STATION #1 (L),1171 US-11W,,Bean Station,TN,37708,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.343763,-83.269991,2023-10-23,253438,2023-10-23 00:59:17 UTC,,,,2023-02-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBTES STATION 5,1200 Conference Center Blvd,,Murfreesboro,TN,37129,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.863,-86.44762,2023-10-23,253480,2023-10-23 00:59:04 UTC,,,,2023-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Buc-ee's - Tesla Supercharger,2045 Genesis Rd,,Crossville,TN,38555,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,35.979514,-85.015423,2023-07-01,253766,2023-07-14 19:41:28 UTC,P,,,2023-02-07,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Park Motor Sales,919 Nashville Highway,,Columbia,TN,38401,,888-998-2546,E,,Public,24 hours daily,,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,35.633239,-87.0212915,2023-10-22,253950,2023-10-22 23:57:59 UTC,,,,2022-06-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,110 Cove Lake Ln (US-LC6-XE4-1),110 Cove Lake Ln,,Caryville,TN,37714,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.30925,-84.21128,2023-10-23,254009,2023-10-23 01:21:56 UTC,,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,110 Cove Lake Ln (US-LC6-XE4-2),110 Cove Lake Ln,,Caryville,TN,37714,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.30929,-84.2113,2023-10-23,254010,2023-10-23 01:21:56 UTC,,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Nashville City Center - 511 Union St - P1 Level Parking Garage,511 Union Street,,Nashville,TN,37219,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.163962,-86.781801,2023-10-23,254105,2023-10-23 00:02:44 UTC,,,,2023-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Nashville City Center - 220 6th Ave North - P1 Level Parking Garage,220 6th Ave North,,Nashville,TN,37219,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.163423,-86.781679,2023-10-23,254106,2023-10-23 00:00:59 UTC,,,,2023-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,"Mount Juliet, TN - Tesla Supercharger",48 Old Pleasant Grove Road,,Mount Juliet,TN,37122,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,11,,Tesla,https://www.tesla.com/supercharger,GPS,36.173778,-86.513702,2023-07-01,254404,2023-07-14 19:41:28 UTC,P,,,2023-02-18,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Hampton Inn Knoxville,7445 Sawyer Ln,,Knoxville,TN,37924,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.005686,-83.770234,2023-10-23,254493,2023-10-23 00:02:43 UTC,,,,2022-07-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Sports.com Sports Complex,2310 Memorial Blvd,,Murfreesboro,TN,37130,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,35.886257,-86.38046,2023-10-23,255098,2023-10-23 00:00:50 UTC,,,,2022-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Holiday Inn Express & Suites Knoxville-Clinton,111 Hillvale Rd,,Clinton,TN,37716,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.165857,-84.08673,2023-10-23,255115,2023-10-23 00:00:13 UTC,,,,2022-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Edge Apartments,3833 Manson Pike,,Murfreesboro,TN,37129,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,35.8710227,-86.4698667,2023-10-22,255179,2023-10-22 23:59:23 UTC,,,,2022-04-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Park Place Township,100 Township Boulevard,,Mt. Juliet,TN,37122,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.233627,-86.4357491,2023-10-22,255185,2023-10-22 23:59:21 UTC,,,,2022-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,2609 N York Highway (US-VCV-TU4-1),2609 N York Highway,,Pall Mall,TN,38577,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.5423,-84.96225,2023-10-23,256359,2023-10-23 01:21:58 UTC,,,,2023-03-14,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,2609 N York Highway (US-VCV-TU4-2),2609 N York Highway,,Pall Mall,TN,38577,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.54225,-84.96229,2023-10-23,256360,2023-10-23 01:21:58 UTC,,,,2023-03-14,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Pinkerton Park,405 Murfreesboro Rd,,Franklin,TN,37064,,615-794-2103,E,,Public - Card key at all times,24 hours daily,A CREDIT D Debit M,,,,,1,,,Non-Networked,,200-8,35.92166,-86.86182,2023-04-06,256932,2023-04-06 17:17:01 UTC,P,,,2022-10-04,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,PARK,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Holiday Inn Express,1180 Union Ave,,Memphis,TN,38104,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,35.1377913,-90.0220815,2023-10-22,257078,2023-10-22 23:59:26 UTC,,,,2022-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,5801 Champion Rd (US-MC2-BLY-2),5801 Champion Rd,,Chattanooga,TN,37415,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.11149,-85.17779,2023-10-23,257127,2023-10-23 01:22:00 UTC,,,,2023-03-24,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,5801 Champion Rd (US-MC2-BLY-1),5801 Champion Rd,,Chattanooga,TN,37415,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,35.11149,-85.17778,2023-10-23,257128,2023-10-23 01:22:00 UTC,,,,2023-03-24,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TownePlace East Ridge,6801 Ringgold Road,,Chattanooga,TN,37412,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,34.988345853980164,-85.1904503399761,2023-10-23,257233,2023-10-23 00:04:33 UTC,,,,2022-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Element Hotel,2312 Center Street,,Chattanooga,TN,37421,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,35.045348766874845,-85.1586753199182,2023-10-22,257234,2023-10-22 23:59:11 UTC,,,,2022-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Sheraton Grand Nashville Downtown,623 Union Street,,Nashville,TN,37219,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.16294,-86.782825,2023-10-23,257408,2023-10-23 00:00:59 UTC,,,,2023-02-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hampton Inn - Lenoir City,585 Fort Loudon Medical Center Dr,,Lenoir City,TN,37772,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.825657,-84.271371,2023-10-23,257410,2023-10-23 00:01:59 UTC,,,,2023-03-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hampton Inn and Suites Nashville - Smyrna,2573 Highwood Blvd,,Smyrna,TN,37167,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.97148915,-86.5708353,2023-10-23,257464,2023-10-23 00:05:02 UTC,,,,2022-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TownePlace Suites by Marriott,1250 Sams Street,,Cookeville,TN,38506,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.133207,-85.506657,2023-10-22,257515,2023-10-22 23:58:30 UTC,,,,2022-11-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Barboro Flats - Gayoso Garage,100 South Main Street,,Memphis,TN,38103,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.142053,-90.053864,2023-10-23,257525,2023-10-23 00:04:28 UTC,,,,2023-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TARGET CORP T1983 2,780 Old Hickory Blvd,,Brentwood,TN,37027,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.04246,-86.778046,2023-10-23,257760,2023-10-23 00:38:58 UTC,,,,2023-04-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TARGET CORP T1983 1,780 Old Hickory Blvd,,Brentwood,TN,37027,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.042458,-86.778027,2023-10-23,257761,2023-10-23 00:38:58 UTC,,,,2023-04-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,1011 TN-143 (US-DBR-JAT-1),1011 TN-143,,Roan Mountain,TN,37687,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.16376,-82.09485,2023-10-23,259359,2023-10-23 01:22:01 UTC,,,,2023-04-13,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,1011 TN-143 (US-DBR-JAT-2),1011 TN-143,,Roan Mountain,TN,37687,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.16385,-82.09503,2023-10-23,259360,2023-10-23 01:22:01 UTC,,,,2023-04-13,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MU MUC PWRENG BLDG,919 Jarnigan Avenue,,Morristown,TN,37813,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.19479,-83.309208,2023-10-23,259568,2023-10-23 01:01:01 UTC,,,,2023-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Chattanooga Plant (Chattanooga, TN)",8001 Volkswagen Dr,,Chattanooga,TN,37416,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,35.07662,-85.12893,2023-10-23,259577,2023-10-23 01:13:07 UTC,,,,2023-04-19,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,1651 W Elk Ave (US-K38-PSJ-1),1651 W Elk Ave,,Elizabethton,TN,37643,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.34399,-82.25155,2023-10-23,259587,2023-10-23 01:22:00 UTC,,,,2023-04-19,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,1651 W Elk Ave (US-K38-PSJ-2),1651 W Elk Ave,,Elizabethton,TN,37643,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.34396,-82.25156,2023-10-23,259588,2023-10-23 01:22:02 UTC,,,,2023-04-19,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TriStar Summit Medical Center,5655 First Blvd,,Hermitage,TN,37076,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,36.176823,-86.608305,2023-10-23,259596,2023-10-23 00:01:00 UTC,,,,2023-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TREE CITY TREE CITY INN,807 Sparta St,,McMinnville,TN,37110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.687928,-85.762966,2023-10-23,259690,2023-10-23 01:01:02 UTC,,,,2023-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Amerigo (Brentwood),1656 Westgate CIR,,Brentwood,TN,37027,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.966575,-86.804067,2023-10-23,259740,2023-10-23 00:03:01 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Monteagle, TN - Tesla Supercharger",754 W Main St,,Monteagle,TN,37356,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,35.237604,-85.850886,2023-07-01,259988,2023-07-14 19:41:28 UTC,P,,,2023-04-27,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,LAWRENCEBURG STATION 1 (L),2347 Hwy 43 N,,Leoma,TN,38468,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.193805,-87.340416,2023-10-23,260231,2023-10-23 01:01:23 UTC,,,,2023-05-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LAWRENCEBURG STATION 2 (R),2347 Hwy 43 N,,Leoma,TN,38468,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.193807,-87.340462,2023-10-23,260232,2023-10-23 01:01:23 UTC,,,,2023-05-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,295 Big Cypress Rd (US-WTN-DFZ-1),295 Big Cypress Rd,,Greenfield,TN,38230,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.19161,-88.89071,2023-10-23,260319,2023-10-23 01:22:00 UTC,,,,2023-05-05,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,295 Big Cypress Rd (US-WTN-DFZ-2),295 Big Cypress Rd,,Greenfield,TN,38230,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.1916,-88.89067,2023-10-23,260320,2023-10-23 01:22:00 UTC,,,,2023-05-05,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,125 Village Green Circle (US-K7F-ECY-1),125 Village Green Circle,,Rocky Top,TN,37769,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.21223,-84.07277,2023-10-23,260321,2023-10-23 01:22:00 UTC,,,,2023-05-04,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,125 Village Green Circle (US-K7F-ECY-2),125 Village Green Circle,,Rocky Top,TN,37769,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,36.21222,-84.07285,2023-10-23,260322,2023-10-23 01:22:00 UTC,,,,2023-05-04,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,83 FREIGHT 83 FREIGHT,2138 Byrum Ave,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.135103,-86.763202,2023-10-23,260563,2023-10-23 01:00:36 UTC,,,,2023-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,I24 EXIT11 STATION 4 (RR),701 Sango Road,,Clarksville,TN,37043,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.523896,-87.223369,2023-10-23,260564,2023-10-23 01:00:57 UTC,,,,2023-05-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,I24 EXIT11 STATION 3 (RM),701 Sango Road,,Clarksville,TN,37043,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.52389,-87.223343,2023-10-23,260565,2023-10-23 01:00:57 UTC,,,,2023-05-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,I24 EXIT11 STATION 2 (LM),701 Sango Road,,Clarksville,TN,37043,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.523888,-87.223311,2023-10-23,260566,2023-10-23 01:00:57 UTC,,,,2023-05-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,I24 EXIT11 STATION 1 (LL),701 Sango Road,,Clarksville,TN,37043,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.523885,-87.223281,2023-10-23,260567,2023-10-23 01:00:57 UTC,,,,2023-05-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DISTRICT 2 STATION 2 (R),28 S Park Ave,,Hohenwald,TN,38462,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.546932,-87.552598,2023-10-23,260647,2023-10-23 01:01:20 UTC,,,,2023-05-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FOURSEASONS P3 - B,151 1st Ave S,,Nashville,TN,37201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160813,-86.773836,2023-10-23,260853,2023-10-23 00:59:28 UTC,,,,2023-05-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,222 SECOND AVE STATION 1,222 2nd Ave S,,Nashville,TN,37201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.159358,-86.773256,2023-10-23,261045,2023-10-23 00:11:30 UTC,,,,2023-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MB OF MEMPHIS STATION 1,5401 Poplar Ave,,Memphis,TN,38119,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.106381,-89.882034,2023-10-23,261109,2023-10-23 00:48:39 UTC,,,,2023-05-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Shelby Electric Co. Inc.,834 South Main Street,,Memphis,TN,38106,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.125036952376,-90.058962365151,2023-10-22,261314,2023-10-22 23:59:57 UTC,,,,2022-12-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MERCEDES 1 SERVICE DRIVE,6039 International Dr,,Chattanooga,TN,37421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.059761,-85.191167,2023-10-23,261326,2023-10-23 00:47:12 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VOLVO CARS 11 VOLVO CHATT GW1,6037 International Dr,,Chattanooga,TN,37421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.059991,-85.191646,2023-10-23,261327,2023-10-23 00:50:10 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DISTRICT 2 STATION 1 (L),28 S Park Ave,,Hohenwald,TN,38462,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.546939,-87.552678,2023-10-23,261404,2023-10-23 01:01:20 UTC,,,,2023-05-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BTES STATION 1 (LL),392 Pinnacle Pkwy,,Bristol,TN,37620,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.591762,-82.261508,2023-10-23,261712,2023-10-23 01:01:26 UTC,,,,2023-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BTES STATION 3 (RM),392 Pinnacle Pkwy,,Bristol,TN,37620,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.591862,-82.261597,2023-10-23,261713,2023-10-23 01:01:26 UTC,,,,2023-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BTES STATION 4 (RR),392 Pinnacle Pkwy,,Bristol,TN,37620,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.591891,-82.261608,2023-10-23,261714,2023-10-23 01:01:26 UTC,,,,2023-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
